,reviews.text,reviews.doRecommend
4247,These are great for my teens to use at school. Now that their school uses online activities.,True
4248,Easy to carry in purse or pocket but doesn't do anything better than the cheapest Kindle reader.,False
4249,Like it better then the nabi jr. More like a real tablet. Actually it is with the extra protective case,True
4250,This product is amazing -- plays music-- gives definitions--spells-- answers questions on any subject--weather reports--news reports etc. etc. etc.,True
4251,An Amazon fire tablet for $50!? Need I say more. Worth every penny.,True
4252,Great product! It is SO much easier to read when it's sunny outside!,True
4253,This Amazon Fire tablet is an excellent barebones tablet that is great for checking email and surfing ineternet keeping tabs on facebook and twitter! At 50 bucks ya can't go wrong!,True
4254,"Gotta say, I love this silly thing! Total light show, PLUS so much more!",True
4255,"I just broke my 3rd generation kindle after many years, had to get a new one...the new kindle has more features in an intrusive format, it is hard to get books loaded, deleted, collected, and even to turn the page..an inadvertant tap on the wrong part of the page, or a twitchy finger, and you're down the rabbit hole..I really just want a reader, not another tablet",False
4256,"Had an old Kindle, and this one blows that one out of the water. Easy to read in low light and with lots of light. Kindle really stepped up their game and I'm glad I got a new one.",True
4257,"You can use this for reading, surfing the net, taking pictures. The best deal and product you can get for near nothing. I bought 10 and have them to my now best friends.",True
4258,"This 7"" 2015 version should have been marketed to children only. It's like a very ""dumbed"" down, cheap version of the better FireHD and HDX. Screen is not as good, battery life is bad, no mirroring to TV and it's slooowww as can be. If you've never owned another kind of Kindle you will probably be accepting of this watered down version. For those that know what a real kindle should be like, you may want to pass on this one. Another version should be along soon and since they can't get much worse than this one you'll probably get a better one. I got mine on Black Friday for a little over $30. total with shopping discounts and I'm still sending it back! That's how disappointed I am with it.",False
4259,This is a gift for my son which he loved. Good for a music lover.,True
4260,This is a awesome product. My husband and I love it.,True
4261,"Great product, would recommend it if you need a low budget tablet.",True
4262,Echo works well with a variety of different devices that have different protocols. It's an easy start to home automation.,True
4263,"Works as described, happy with the purchase.got another one for the room ..",True
4264,For the little price I paid this was a good buy for the kids. I prefer the Amazon tablets for my kids so they can be more involved with reading.,True
4265,This fit my criteria of a low cost tablet that works well,True
4266,Another good buy for my daughter! Youngest one too! She enjoys being on it!!,True
4267,We loved this purchase. would recommend to others.,True
4268,Both my husband and I like to refer to Alexa for information. My husband especially likes to have her set the morning alarm. He is constantly asking Alexa to set a timer.,True
4269,I love that my kids enjoy talking & interacting with Alexa. There are many games & activities my kids can enjoy with Alexa with her many skills.,True
